сервер,id,название,тема,семейство,шагов,оцениваемых,курсы,флаги,создан
tech2,234,СМП 17 v2,Панкреонекроз,СМП — скорая помощь,14,14,12,"версия 2, публичный",2024-08-26
tech2,233,СМП 16 v2,Отек Квинке,СМП — скорая помощь,14,14,12,"версия 2, публичный",2024-08-26
tech2,232,СМП 15 v2,Перитонит,СМП — скорая помощь,14,14,12,"версия 2, публичный",2024-08-26
tech2,231,СМП 14 v2,Отравление уксусной кислотой,СМП — скорая помощь,14,14,12,"версия 2, публичный",2024-08-26
tech2,230,СМП 13 v2,Отравление метиловым спиртом,СМП — скорая помощь,14,14,12,"версия 2, публичный",2024-08-26
tech2,229,СМП 12 v2,Мезентериальный тромбоз,СМП — скорая помощь,14,14,12,"версия 2, публичный",2024-08-26
tech2,228,СМП 11 v2,Острый стенозирующий ларинготрахеит,СМП — скорая помощь,14,14,12,"версия 2, публичный",2024-08-26
tech2,227,СМП 10 v2,ОКС без подъема ST,СМП — скорая помощь,15,15,16 12,"версия 2, публичный",2024-08-26
tech2,226,СМП 09 v2,ОКС с подъемом ST,СМП — скорая помощь,15,15,16 12,"версия 2, публичный",2024-08-26
tech2,225,СМП 08 v2,Гипокинетический гипертонический криз,СМП — скорая помощь,16,16,16 12,"версия 2, публичный",2024-08-26
tech2,224,СМП 07 v2,Гиперкинетический гипертонический криз,СМП — скорая помощь,16,16,16 12,"версия 2, публичный",2024-08-26
tech2,223,СМП 06 v2,Фибрилляция предсердий,СМП — скорая помощь,15,15,16 12,"версия 2, публичный",2024-08-26
tech2,222,СМП 05 v2,Пароксизмальная желудочковая тахикардия,СМП — скорая помощь,16,16,16 12,"версия 2, публичный",2024-08-26
tech2,221,СМП 04 v2,Ишемический инсульт,СМП — скорая помощь,15,15,12,"версия 2, публичный",2024-08-26
tech2,220,СМП 03 v2,Пароксизмальная желудочковая тахикардия,СМП — скорая помощь,16,16,16 12,"версия 2, публичный",2024-08-26
tech2,219,СМП 02 v2,Гипогликемическая кома,СМП — скорая помощь,15,15,12,"версия 2, публичный",2024-08-26
tech2,218,СМП 01 v2,Гипергликемическая кома,СМП — скорая помощь,15,15,12,"версия 2, публичный",2024-08-26
tech2,217,СПИД-центр. Кейс 008,Антиспид–008 Соболева_3,ВИЧ — кейсы СПИД-центра,18,18,15 11,публичный,2024-08-19
tech2,216,СПИД-центр. Кейс 010,Антиспид–010 Соболева_5,ВИЧ — кейсы СПИД-центра,15,15,15 11,публичный,2024-08-05
tech2,193,Квиз-тест ОЗОН,Квиз-тест ОЗОН,Прочее,20,20,,публичный,2024-07-17
tech2,189,Нет,Нет,Прочее,13,13,,выключен,2024-07-15
tech2,172,Обратная связь,Оценка и обратная связь,Прочее,1,1,13 11 10 9 8 7,публичный,2024-06-18
tech2,171,Инфекционные заболевания ТЕСТ,Антиспид Тест,Инфекционные болезни,52,52,7,публичный,2024-06-18
tech2,170,СПИД-центр. Кейс 113,Антиспид–113 (Старый-10),ВИЧ — кейсы СПИД-центра,14,14,15 7,публичный,2024-06-18
tech2,169,СПИД-центр. Кейс 112,Антиспид–112 (Старый-9),ВИЧ — кейсы СПИД-центра,14,14,15 7,публичный,2024-06-18
tech2,168,СПИД-центр. Кейс 111,Антиспид–111 (Старый-8),ВИЧ — кейсы СПИД-центра,14,14,15 7,публичный,2024-06-18
tech2,167,СПИД-центр. Кейс 110,Антиспид–110 (Старый-7),ВИЧ — кейсы СПИД-центра,14,14,15 7,публичный,2024-06-18
tech2,166,СПИД-центр. Кейс 109,Антиспид–109 (Старый-6),ВИЧ — кейсы СПИД-центра,14,14,15 7,публичный,2024-06-18
tech2,165,СПИД-центр. Кейс 108,Антиспид–108 (Старый-5),ВИЧ — кейсы СПИД-центра,15,15,15 7,публичный,2024-06-18
tech2,164,СПИД-центр. Кейс 107,Антиспид–107 (Старый-4),ВИЧ — кейсы СПИД-центра,14,14,15 7,публичный,2024-06-18
tech2,163,СПИД-центр. Кейс 106,Антиспид–106 (Старый-3),ВИЧ — кейсы СПИД-центра,14,14,15 7,публичный,2024-06-18
tech2,162,СПИД-центр. Кейс 105,Антиспид–105 (Старый-2),ВИЧ — кейсы СПИД-центра,15,15,15 7,публичный,2024-06-18
tech2,161,Инфекционные заболевания. Кейс 1,Антиспид-01,Инфекционные болезни,17,17,7,публичный,2024-06-18
tech2,155,Тестовый,Тестовый,Прочее,1,1,,публичный,2024-05-03
tech2,154,Замбон Ситуационная задача №4 БАКАП,Медпред по Флуимуцил-Антибиотик ИТ,Фарм-компании (промо),23,23,,"выключен, публичный",2024-04-25
tech2,153,Замбон Ситуационная задача №3 БАКАП,Медпред по Анауран,Фарм-компании (промо),26,26,,"выключен, публичный",2024-04-25
tech2,152,Замбон Ситуационная задача №2 БАКАП,Медпред по Флуимуцил,Фарм-компании (промо),65,65,,"выключен, публичный",2024-04-25
tech2,151,Замбон Ситуационная задача №1 БАКАП,Медпред по Ринофлуимуцил,Фарм-компании (промо),29,29,,"выключен, публичный",2024-04-25
tech2,146,Замбон Ситуационная задача №4,Медпред по Флуимуцил-Антибиотик ИТ,Фарм-компании (промо),23,23,6,публичный,2024-04-16
tech2,145,Замбон Ситуационная задача №3,Медпред по Анауран,Фарм-компании (промо),26,26,6,публичный,2024-04-16
tech2,144,Замбон Ситуационная задача №2,Медпред по Флуимуцил,Фарм-компании (промо),66,66,6,публичный,2024-04-16
tech2,143,Замбон Ситуационная задача №1,Медпред по Ринофлуимуцил,Фарм-компании (промо),30,30,6,публичный,2024-04-16
tech2,142,Замбон Тест-4,Отит,Фарм-компании (промо),25,25,6,публичный,2024-04-16
tech2,141,Замбон Тест-3,Кашель,Фарм-компании (промо),22,22,6,публичный,2024-04-16
tech2,140,Замбон Тест-2,Аденоидит,Фарм-компании (промо),13,13,6,публичный,2024-04-16
tech2,139,Замбон Тест-1,Риносинусит,Фарм-компании (промо),31,31,6,публичный,2024-04-16
tech2,138,Гипертонический криз,Помощь населению 13,Прочее,42,42,19 10,публичный,2024-04-16
tech2,137,Внутренние болезни 25,Хроническая болезнь почек,Внутренние болезни,23,23,9,публичный,2024-04-12
tech2,135,Внутренние болезни 24,Острый инфаркт миокарда,Внутренние болезни,15,15,9,публичный,2024-04-12
tech2,134,Внутренние болезни 23,Хронический холецистит,Внутренние болезни,24,24,9,публичный,2024-04-12
tech2,133,Внутренние болезни 22,Анкилозирующий спондилит,Внутренние болезни,25,25,9,публичный,2024-04-12
tech2,132,Внутренние болезни 21,Острая ревматическая лихорадка,Внутренние болезни,23,23,9,публичный,2024-04-12
tech2,131,Внутренние болезни 20,Остеоартроз коленного сустава,Внутренние болезни,23,23,9,публичный,2024-04-12
tech2,130,Внутренние болезни 19,Железодефицитная анемия,Внутренние болезни,23,23,9,публичный,2024-04-12
tech2,129,Внутренние болезни 18,Острый лейкоз,Внутренние болезни,23,23,9,публичный,2024-04-12
tech2,128,Внутренние болезни 17,Гломерулонефрит,Внутренние болезни,19,19,9,публичный,2024-04-12
tech2,127,Внутренние болезни 16,Хроническая сердечная недостаточность,Внутренние болезни,19,19,9,публичный,2024-04-12
tech2,126,Внутренние болезни 15,Сахарный диабет,Внутренние болезни,17,17,9,публичный,2024-04-12
tech2,125,Внутренние болезни 14,ХОБЛ,Внутренние болезни,20,20,9,публичный,2024-04-12
tech2,124,Внутренние болезни 13,Пиелонефрит,Внутренние болезни,24,24,9,публичный,2024-04-12
tech2,123,Внутренние болезни 12,Фибрилляция предсердий,Внутренние болезни,19,19,9,публичный,2024-04-12
tech2,122,Внутренние болезни 11,Желчно-каменная болезнь,Внутренние болезни,20,20,9,публичный,2024-04-12
tech2,121,Внутренние болезни 10,Ревматоидный артрит,Внутренние болезни,20,20,9,публичный,2024-04-12
tech2,120,Внутренние болезни 09,Язвенный колит,Внутренние болезни,20,20,9,публичный,2024-04-12
tech2,116,Внутренние болезни 08,Эозинофильный эзофагит,Внутренние болезни,20,20,9,публичный,2024-04-12
tech2,115,Внутренние болезни 07,Цирроз,Внутренние болезни,18,18,9,публичный,2024-04-12
tech2,114,Внутренние болезни 06,Гастрит,Внутренние болезни,20,20,9,публичный,2024-04-12
tech2,113,Внутренние болезни 05,ГЭРБ,Внутренние болезни,19,19,9,публичный,2024-04-12
tech2,112,Внутренние болезни 04,Бронхиальная астма,Внутренние болезни,20,20,9,публичный,2024-04-12
tech2,111,Внутренние болезни 03,Инфекционный эндокардит,Внутренние болезни,21,21,9,публичный,2024-04-12
tech2,110,Внутренние болезни 02,Гипертоническая болезнь,Внутренние болезни,19,19,9,публичный,2024-04-12
tech2,109,Внутренние болезни 01,Внебольничная пневмония,Внутренние болезни,16,16,9,публичный,2024-04-12
tech2,108,Температура у ребёнка,Помощь населению 12,Прочее,53,53,19 10,публичный,2024-04-08
tech2,107,Случай с пожилым родственником,Помощь населению 11,Прочее,52,52,19 10,публичный,2024-04-08
tech2,106,Случай у магазине (судороги),Помощь населению 10,Прочее,49,49,19 10,публичный,2024-04-08
tech2,105,Отравление уксусной кислотой,Помощь населению 09,Прочее,24,24,19 10,публичный,2024-04-08
tech2,104,Укус змеи,Помощь населению 08,Прочее,48,48,19 10,публичный,2024-04-08
tech2,103,Ожог,Помощь населению 07,Прочее,45,45,19 10,публичный,2024-04-08
tech2,102,Нападение собаки,Помощь населению 06,Прочее,21,21,19 10,публичный,2024-04-08
tech2,101,Укус клеща,Помощь населению 05,Прочее,26,26,19 10,публичный,2024-04-08
tech2,99,Случай в походе,Помощь населению 04,Прочее,32,32,19 10,публичный,2024-04-08
tech2,98,Женщине стало плохо в автобусе,Помощь населению 03,Прочее,43,43,19 10,публичный,2024-04-08
tech2,97,Случай в парке,Помощь населению 02,Прочее,62,62,19 10,публичный,2024-04-08
tech2,95,Случай с разбитым градусником,Помощь населению 01,Прочее,71,71,19 10,публичный,2024-04-07
tech2,93,АИГ 25,Склероатрофический лихен,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,92,АИГ 24,Эктопия,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,91,АИГ 23,Трихомониаз,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,90,АИГ 22,Герпетические инфекции,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,89,АИГ 21,Хламидийная инфекция,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,88,АИГ 20,Рвота беременных,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,87,АИГ 19,Полип цервикального канала,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,86,АИГ 18,Киста желтого тела,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,85,АИГ 17,Цистит при беременности,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,84,АИГ 16,ЦИН,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,83,АИГ 15,Угрожающий выкидыш,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,82,АИГ 14,ИЦН,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,81,АИГ 13,Анэмбриония,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,80,АИГ 12,Сальпингит и оофорит,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,79,АИГ 11,Разрыв маточной трубы,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,78,АИГ 10,Абсцесс бартолиновой железы,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,77,АИГ 09,Бесплодие,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,76,АИГ 08,Эндометриоз,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,75,АИГ 07,Бактериальный вагиноз,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,73,АИГ 06,Аномальные маточные кровотечения,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,72,АИГ 05,Цистоцеле,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,71,АИГ 04,Полип эндометрия,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,70,АИГ 03,Лейомиома матки,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,69,АИГ 02,Климактерический синдром,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,68,АИГ 01,Дисплазия молочных желез,Акушерство и гинекология,19,19,8,публичный,2024-04-07
tech2,62,Тест стилей,Тест стилей,Прочее,1,1,,публичный,2024-04-05
tech2,61,СМП 48,ОКС без подъёма ST,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,60,СМП 47,ОКС с подъемом ST,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,59,СМП 46,Нестабильная стенокардия,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,58,СМП 45,Острый панкреатит,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,57,СМП 44,Острый холецистит,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,56,СМП 43,Острый аппендицит,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,55,СМП 42,Острая кишечная непроходимость,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,54,СМП 41,Синоатриальная блокада,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,53,СМП 40,Острый коронарный синдром с подъемом ST,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,52,СМП 39,ОКС с подъемом ST,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,51,СМП 38,Желудочно-кишечное кровотечение,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,50,СМП 37,Аневризма брюшной аорты,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,49,СМП 36,Аневризма грудной аорты,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,48,СМП 35,Эукинетический гипертонический криз,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,47,СМП 34,ТЭЛА,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,46,СМП 33,Острый тромбоз вен нижних конечностей,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,45,СМП 32,Острый тромбоз артерий конечности,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,44,СМП 31,Геморрагический инсульт,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,43,СМП 30,Острая сердечная недостаточность. Отёк легких,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,42,СМП 29,Преэклампсия,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,41,СМП 28,Эпилептический статус,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,40,СМП 27,Травматический шок,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,39,СМП 26,Геморрагический шок,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,38,СМП 25,Анафилактический шок,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,37,СМП 24,Ожоговый шок,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,36,СМП 23,Отравление кокаином,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,35,СМП 22,Отравление амфетамином,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,34,СМП 21,Отравление фосфорорганическим соединением.,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,33,СМП 20,Полная поперечная АВ-блокада,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,32,СМП 19,Двунаправленная веретенообразная желудочковая тахикардия,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,31,СМП 18,Синусовая брадикардия,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,30,СМП 17,Панкреонекроз,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,29,СМП 16,Отек Квинке,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,28,СМП 15,Перитонит,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,27,СМП 14,Отравление уксусной кислотой,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,26,СМП 13,Отравление метиловым спиртом,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,25,СМП 12,Мезентериальный тромбоз,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,24,СМП 11,Острый стенозирующий ларинготрахеит,СМП — скорая помощь,16,16,5,публичный,2024-04-05
tech2,23,СМП 10,ОКС без подъема ST,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,22,СМП 09,ОКС с подъемом ST,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,21,СМП 08,Гипокинетический гипертонический криз,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,20,СМП 07,Гиперкинетический гипертонический криз,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,19,СМП 06,Фибрилляция предсердий,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,18,СМП 05,Пароксизмальная желудочковая тахикардия,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,17,СМП 04,Ишемический инсульт,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,16,СМП 03,Пароксизмальная желудочковая тахикардия,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,15,СМП 02,Гипогликемическая кома,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,14,СМП 01,Гипергликемическая кома,СМП — скорая помощь,15,15,5,публичный,2024-04-05
tech2,11,testScenario,Тестовый сценарий,Прочее,4,4,,публичный,2023-11-02
tech2,10,drreddys12,Интерактивный клинический случай № 6. «Грудная жаба» душит?,Фарм-компании (промо),9,8,,публичный,2023-03-02
tech2,9,drreddys11,Интерактивный клинический случай № 5. «Кинжальные боли»,Фарм-компании (промо),9,8,,публичный,2023-02-28
tech2,8,drreddys10,Интерактивный клинический случай №4. «Полиморбидная пациентка»,Фарм-компании (промо),9,8,,публичный,2023-02-21
tech2,7,drreddys9,Интерактивный клинический случай № 6 “Допрыгался”,Фарм-компании (промо),9,8,,публичный,2023-02-21
tech2,6,drreddys8,"Интерактивный клинический случай № 5 “Боль проходит, онемение - нет”",Фарм-компании (промо),9,8,,публичный,2023-02-21
tech2,5,drreddys7,Интерактивный клинический случай №4. “Полет лыжника”,Фарм-компании (промо),9,8,,публичный,2023-02-21
tech2,4,mk4,2 обучение медицина катастроф,Прочее,2,2,,,2023-02-19
tech2,3,mk3,1 обучение медицина катастроф,Прочее,18,18,,,2023-02-19
tech2,2,mk2,2 тест медицина катастроф,Прочее,72,71,,,2023-02-19
tech2,1,mk1,1 тест медицина катастроф,Прочее,71,71,,,2023-02-19
dev2,1321,"2026 Генетика ДПО. Синдром тестикулярной феминизации (CAIS): генетика, диагностика, тактика","Ремедиационный тест по клиническому случаю 2 (НПД): синдром тестикулярной феминизации (CAIS). Охватывает генетику, патогенез, диагностику и ведение.",Генетика,12,12,132,публичный,2026-06-18
dev2,1320,2026 Генетика ДПО. НПД: Случай 2 — синдром тестикулярной феминизации,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,23,23,132,публичный,2026-06-17
dev2,1319,2026 Генетика ДПО. НПД: Случай 1 — адреногенитальный синдром,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,23,23,132,публичный,2026-06-17
dev2,1318,2026 Генетика ДПО. НФ1: консультирование семьи с АД-заболеванием,НФ1: консультирование семьи с АД-заболеванием,Генетика,23,23,132,публичный,2026-06-17
dev2,1315,2026 Генетика ДПО. Пренатальная диагностика и периконцепционная профилактика,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Акушерство и гинекология,5,5,132,публичный,2026-06-16
dev2,1314,2026 Генетика ДПО. МГК и профилактика наследственной патологии,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,4,4,132,публичный,2026-06-16
dev2,1313,2026 Генетика ДПО. Лабораторные методы генетической диагностики,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,6,6,132,публичный,2026-06-16
dev2,1312,2026 Генетика ДПО. Нарушения полового развития: дифдиагноз,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,6,6,132,публичный,2026-06-16
dev2,1311,2026 Генетика ДПО. Мультифакториальные болезни и ВПС плода,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,4,4,132,публичный,2026-06-16
dev2,1310,2026 Генетика ДПО. Моногенные болезни: аллели и FISH-метод,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,6,6,132,публичный,2026-06-16
dev2,1309,2026 Генетика ДПО. Хромосомные болезни: кариотип и показания,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,5,5,132,публичный,2026-06-16
dev2,1308,2026 Генетика ДПО. Основы наследственности: геном и АД-риск,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,5,5,132,публичный,2026-06-16
dev2,1307,2026 Генетика ДПО. Итоговая аттестация по программе ДПО,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,8,8,132,публичный,2026-06-16
dev2,1306,"2026 Генетика ДПО. Пренатальная диагностика: НИПТ, амниоцентез, тактика","Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Акушерство и гинекология,23,23,132,публичный,2026-06-16
dev2,1305,2026 Генетика ДПО. МГК до беременности: семья с повышенным риском НП,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,23,23,132,публичный,2026-06-16
dev2,1304,2026 Генетика ДПО. Алгоритм выбора метода: от кариотипа к ХМА и FISH,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,23,23,132,публичный,2026-06-16
dev2,1303,2026 Генетика ДПО. Нарушения половой дифференцировки: дифдиагноз двух случаев,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,23,23,,публичный,2026-06-16
dev2,1302,2026 Генетика ДПО. Изолированный ВПС плода: исключение хромосомного синдрома,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,23,23,132,публичный,2026-06-16
dev2,1301,2026 Генетика ДПО. Болезнь Гентингтона: риск АД-заболевания у потомства,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,23,23,132,публичный,2026-06-16
dev2,1300,2026 Генетика ДПО. Трисомия 21: тактика при высоком риске по скринингу I триместра,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,23,23,132,публичный,2026-06-16
dev2,1299,2026 Генетика ДПО. НФ1: консультирование семьи с АД-заболеванием,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,1,1,,публичный,2026-06-16
dev2,1298,2026 Генетика. Преконцепционный скрининг носительства: выявление носителей СМА,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15
dev2,1297,2026 Генетика. ПГТ-А при привычном невынашивании в рамках ЭКО,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15
dev2,1296,2026 Генетика. ХМА: копийные варианты у ребёнка с задержкой развития,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15
dev2,1295,2026 Генетика. Кариотип плода: показания при УЗ-маркёрах,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15
dev2,1294,2026 Генетика. Основы НИПТ: показания и интерпретация,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15
dev2,1293,2026 Генетика. NGS-панель при наследственной тромбофилии и привычном невынашивании,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15
dev2,1292,2026 Генетика. ПГТ-М у пары — носителей муковисцидоза,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15
dev2,1291,2026 Генетика. ХМА при множественных пороках развития у новорождённого,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15
dev2,1290,2026 Генетика. Кариотипирование при выявлении аномалии плода,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15
dev2,1289,2026 Генетика. НИПТ при скрининге первого триместра,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15
dev2,1288,2026 Гепатология 312. Диспансеризация после лечения вирусных гепатитов B и C,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,130,публичный,2026-06-15
dev2,1287,2026 Гепатология 311. Выбор противовирусной терапии гепатита B первой линии,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,130,публичный,2026-06-15
dev2,1286,2026 Гепатология 310. Серологические маркёры гепатита B: интерпретация результатов,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,130,публичный,2026-06-15
dev2,1285,2026 Гепатология 309. Лечение хронического гепатита C: выбор схемы ПППД,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,130,публичный,2026-06-15
dev2,1284,2026 Гепатология 308. Серологическая диагностика гепатита C: базовый сценарий,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,130,публичный,2026-06-15
dev2,1283,2026 Гепатология 307. Цирроз и гепатоцеллюлярная карцинома: скрининг и тактика,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Прочее,23,23,130,публичный,2026-06-15
dev2,1282,2026 Гепатология 306. Хронический вирусный гепатит B при хронической болезни почек,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,130,публичный,2026-06-15
dev2,1281,2026 Гепатология 305. Хронический вирусный гепатит B: иммуноактивная фаза HBeAg-положительная,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,130,публичный,2026-06-15
dev2,1280,2026 Гепатология 304. Хронический вирусный гепатит C с декомпенсированным циррозом,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,130,публичный,2026-06-15
dev2,1279,2026 Гепатология 303. Хронический вирусный гепатит C с ВИЧ-коинфекцией,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,0,130,публичный,2026-06-15
dev2,1277,2026 Гепатология 302. Хронический вирусный гепатит B,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,129,публичный,2026-06-15
