сервер,id,название,тема,семейство,шагов,оцениваемых,курсы,флаги,создан,сюжет,проверяется,верно
dev2,1310,2026 Генетика ДПО. Моногенные болезни: аллели и FISH-метод,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,6,6,132,публичный,2026-06-16,Риск развития заболевания у ребёнка при установленном диагнозе аутосомно-доминантного заболевания у отца составляет:,Вопрос 1 из 4; Вопрос 2 из 4,50%; Две копии; ПЦР с подсчётом CAG-повторов в гене HTT (БВХ или амниоцентез); ПГТ-М (преимплантационное тестирование на моногенные) при ЭКО
dev2,1309,2026 Генетика ДПО. Хромосомные болезни: кариотип и показания,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,5,5,132,публичный,2026-06-16,Понятие «кариотип» подразумевает набор хромосом:,Вопрос 1 из 3; Вопрос 2 из 3,Диплоидной (соматической) клетки; Умственная отсталость; Нарушения развития; Врождённые пороки развития
dev2,1308,2026 Генетика ДПО. Основы наследственности: геном и АД-риск,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,5,5,132,публичный,2026-06-16,Риск развития заболевания у ребёнка при установленном диагнозе аутосомно-доминантного заболевания у отца составляет:,Вопрос 1 из 3; Вопрос 2 из 3,Совокупность всего генетического материала в клетке; 50%; Аутосомно-доминантный
dev2,1307,2026 Генетика ДПО. Итоговая аттестация по программе ДПО,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,8,8,132,публичный,2026-06-16,"Итоговая аттестация по программе ДПО «Пренатальная диагностика в акушерстве и гинекологии» (Эвоген, 2026). Тест охватывает все 4 модуля программы. Проверяются к",Вопрос 1 из 6; Вопрос 2 из 6,"Диплоидной (соматической) клетки; Две копии; Соматической клетки, находящейся на стадии метафазы; Наличие сверхчисленной маркерной хромосомы"
dev2,1306,"2026 Генетика ДПО. Пренатальная диагностика: НИПТ, амниоцентез, тактика","Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Акушерство и гинекология,23,23,132,публичный,2026-06-16,"Беременная Р., 38 лет, 12 недель. Комбинированный скрининг I триместра: риск трисомии 21 = 1:80, NT=3,2 мм. НИПТ назначен как неинвазивный следующий шаг. Цель: ",Лабораторные исследования; Инструментальные исследования,Высокий риск анеуплоидии плода — показан НИПТ или инвазивная диагностика; НИПТ (внеклеточная ДНК плода из крови матери); Группа крови и резус-фактор; TORCH-серология
dev2,1305,2026 Генетика ДПО. МГК до беременности: семья с повышенным риском НП,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,23,23,132,публичный,2026-06-16,"Супруги В., 29 и 31 год, планируют первую беременность. У жены сестра страдает спинальной мышечной атрофией (СМА I типа). Обратились на МГК для оценки риска и п",Лабораторные исследования; Инструментальные исследования,"Оба супруга — носители СМА (АР-наследование); риск больного ребёнка 25%; ДНК-анализ SMN1 (MLPA) у обоих родителей; Преконцепционный скрининг на муковисцидоз (CFTR); Общий анализ крови, биохимия — скрининг перед ЭКО"
dev2,1304,2026 Генетика ДПО. Алгоритм выбора метода: от кариотипа к ХМА и FISH,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,23,23,132,публичный,2026-06-16,"Ребёнок Т., 3 года. Задержка психомоторного развития, умеренная умственная отсталость, дисморфные черты лица. Кариотип: 46,XY — патологии не выявлено. Направлен",Лабораторные исследования; Инструментальные исследования,Микроделеционный/микродупликационный синдром — необходим ХМА (стандартный кариотип не выявляет CNV <5–10 Мб); ХМА (хромосомный микроматричный анализ — SNP-array); WES (полноэкзомное секвенирование) при отрицательном ХМА; Метаболический скрининг мочи
dev2,1303,2026 Генетика ДПО. Нарушения половой дифференцировки: дифдиагноз двух случаев,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,23,23,,публичный,2026-06-16,Клиника генетики и репродуктивной медицины. Два консультативных случая нарушений половой дифференцировки (НПД). Оба пациента направлены для уточнения диагноза и,Лабораторные исследования; Инструментальные исследования,"В. Адреногенитальный синдром; 17-OH-прогестерон (резко повышен при АГС); Тестостерон, ДГЭА-С; Кариотип"
dev2,1302,2026 Генетика ДПО. Изолированный ВПС плода: исключение хромосомного синдрома,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,23,23,132,публичный,2026-06-16,"Беременная Д., 26 лет, 20 недель. На плановом УЗИ II триместра выявлен дефект межжелудочковой перегородки плода (ДМЖП) 5 мм. Другие структурные аномалии не опре",Лабораторные исследования; Инструментальные исследования,Изолированный ДМЖП мультифакториального генеза; хромосомный синдром следует исключить; Кариотипирование плода (амниоцентез); ХМА плода (хромосомный микроматричный анализ); Консультация детского кардиохирурга
dev2,1301,2026 Генетика ДПО. Болезнь Гентингтона: риск АД-заболевания у потомства,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,23,23,132,публичный,2026-06-16,"Мужчина П., 30 лет, с подтверждённым диагнозом болезни Гентингтона (CAG-экспансия 44 повтора в гене HTT). Жена беременна 10 недель. Обратились на МГК: просят оц",Лабораторные исследования; Инструментальные исследования,Болезнь Гентингтона у отца; риск наследования 50% для каждого ребёнка; ДНК-анализ гена HTT у плода (подсчёт CAG-повторов); Контрольная ДНК-диагностика HTT у мужа (подтверждение 44 повторов); Общий анализ крови и биохимия беременной (плановое сопровождение)
dev2,1300,2026 Генетика ДПО. Трисомия 21: тактика при высоком риске по скринингу I триместра,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,23,23,132,публичный,2026-06-16,"Беременная К., 38 лет, 12 недель. Комбинированный скрининг I триместра: воротниковое пространство плода 4,5 мм (норма <3,0 мм), биохимия: PAPP-A 0,4 МоМ, св.β-Х",Лабораторные исследования; Инструментальные исследования,Высокий риск трисомии 21 у плода по результатам скрининга I триместра; НИПТ (внеклеточная фетальная ДНК) как высокоспецифичный неинвазивный шаг; Кариотипирование плода после инвазивной процедуры (БВХ или амниоцентез); Группа крови и резус-фактор перед инвазивной процедурой
dev2,1299,2026 Генетика ДПО. НФ1: консультирование семьи с АД-заболеванием,"Клинический сценарий по программе ДПО «Пренатальная диагностика» (Эвоген, 2026).",Генетика,1,1,,публичный,2026-06-16,,,
dev2,1298,2026 Генетика. Преконцепционный скрининг носительства: выявление носителей СМА,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15,"Молодая пара (женщина 26 лет, мужчина 28 лет) обратилась к генетику перед планированием первой беременности. Хотят пройти полный генетический скрининг носительс",Лабораторные исследования; Инструментальные исследования,"Носительство СМА у женщины. Следующий шаг — обязательное тестирование партнёра на носительство SMN1; Анализ SMN1 у партнёра (MLPA или NGS) — обязательно; Расширенный преконцепционный скрининг у обоих на другие АР-болезни (МВ, СМА, СГА и пр.); Дополнительных инструментальных исследований не требуется"
dev2,1297,2026 Генетика. ПГТ-А при привычном невынашивании в рамках ЭКО,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15,"Женщина 38 лет, три неудачных попытки ЭКО: две биохимические беременности и одна замершая на 8 нед. Эмбриологи ранее переносили эмбрионы «хорошего морфологическ",Лабораторные исследования; Инструментальные исследования,Повторные неудачи ЭКО на фоне снижённого резерва и возраста 38 лет. Высокая вероятность анеуплоидий эмбрионов. Показан ПГТ-А; Кариотипирование обоих супругов (исключить структурные перестройки); Расширенное генетическое обследование мужа (AZF-локус при олигозооспермии); ПГТ-А эмбрионов методом NGS на 5–6 день развития (трофэктодерма)
dev2,1296,2026 Генетика. ХМА: копийные варианты у ребёнка с задержкой развития,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15,"Мальчик 2 лет направлен к генетику с задержкой психомоторного развития: ходит с 18 мес, не говорит, аутистические черты поведения. Кариотип 46,XY — норма. Педиа",Лабораторные исследования; Инструментальные исследования,"Задержка психомоторного развития с аутистическими чертами. Нормальный кариотип. Показан ХМА (SNP-array) для исключения субмикроскопических CNV; ХМА (SNP-array высокого разрешения) из крови ребёнка; Скрининг наследственных болезней обмена (органические кислоты, аминокислоты); Кровь на ДНК для банкирования (на будущее)"
dev2,1295,2026 Генетика. Кариотип плода: показания при УЗ-маркёрах,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15,"Женщина 27 лет, беременность 15 нед. На УЗИ выявлен единственный «мягкий маркёр» — эхогенный фокус в левом желудочке сердца плода. Скрининг I триместра — риск T",Лабораторные исследования; Инструментальные исследования,"Беременность 15 нед. Изолированный мягкий маркёр (эхогенный фокус ЛЖ). При исходном низком риске T21 — наблюдение, экспертное УЗИ в 18–21 нед; НИПТ (уточняющий тест при пограничном риске); Экспертное УЗИ в 18–21 нед: детальная анатомия плода, оценка других маркёров; Беременность 20 нед. Регресс изолированного мягкого маркёра. Низкий риск по НИПТ. Наблюдение в норме."
dev2,1294,2026 Генетика. Основы НИПТ: показания и интерпретация,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15,"Женщина 36 лет, беременность 11 нед. Обратилась за консультацией — хочет пройти неинвазивный пренатальный тест (НИПТ). Цель сценария — проверить базовое пониман",Лабораторные исследования; Инструментальные исследования,"Беременность 11 нед. Возраст 36 лет — показание к НИПТ как скрининговому тесту на анеуплоидии; НИПТ — анализ внеклеточной фетальной ДНК из венозной крови матери; Свободный β-ХГЧ + PAPP-A (биохимия I триместра в составе комбинированного скрининга); УЗИ в 11–14 нед: измерение ТВП, носовая косточка, анатомия плода"
dev2,1293,2026 Генетика. NGS-панель при наследственной тромбофилии и привычном невынашивании,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15,Женщина 33 лет обратилась с привычным невынашиванием беременности: 3 самопроизвольных выкидыша в I и II триместре. При стандартном обследовании патологии не выя,Лабораторные исследования; Инструментальные исследования,"Привычное невынашивание. Наследственная тромбофилия под вопросом. Показана NGS-панель тромбофилии (FV Leiden, FII 20210G>A, MTHFR и др.); NGS-панель «Наследственная тромбофилия» (FV, FII, MTHFR, PAI-1, PROC, PROS1, ATIII); Гомоцистеин (повторно + витамин B12, фолаты, B6); Активность протеинов C и S, антитромбина III (функциональные тесты)"
dev2,1292,2026 Генетика. ПГТ-М у пары — носителей муковисцидоза,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15,"Супружеская пара, 31 и 29 лет, обратились в репродуктивный центр. При преконцепционном скрининге у обоих выявлено носительство мутации c.1521_1523del (F508del) ",Лабораторные исследования; Инструментальные исследования,"Аутосомно-рецессивное носительство CFTR (F508del/норма у каждого). Показано ПГТ-М в рамках ЭКО для исключения больного эмбриона; Молекулярно-генетическое подтверждение мутации CFTR у обоих супругов (перед ПГТ обязательно); Расширенный преконцепционный скрининг: другие рецессивные мутации (SMA, СМА, фенилкетонурия и пр.); Спермограмма с морфологией (мужчины-носители CFTR могут иметь обструктивную азооспермию)"
dev2,1291,2026 Генетика. ХМА при множественных пороках развития у новорождённого,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15,"Новорождённый мальчик, 3 суток жизни. Рождён от первой беременности, роды в 39 нед. Выявлены: задержка роста (масса 2350 г, рост 47 см), мышечная гипотония, дис",Лабораторные исследования; Инструментальные исследования,"Хромосомный микроделеционный синдром, требуется ХМА для уточнения; Хромосомный микроматричный анализ (ХМА/SNP-array) — выявление CNV по всему геному; Флюоресцентная гибридизация in situ (FISH) для синдрома DiGeorge (del 22q11.2); Общий анализ крови, биохимия (скрининг метаболических нарушений)"
dev2,1290,2026 Генетика. Кариотипирование при выявлении аномалии плода,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15,"Женщина 29 лет, беременность 17 нед, направлена на медико-генетическую консультацию после УЗИ в 16 нед: выявлены «мягкие маркёры» хромосомной патологии. Цель — ",Лабораторные исследования; Инструментальные исследования,Беременность 17 нед. Наличие ≥2 «мягких маркёров» хромосомной патологии. Показан амниоцентез с кариотипированием; Амниоцентез с последующим стандартным кариотипированием плода (GTG-бэндинг); ХМА (хромосомный микроматричный анализ) на материале амниоцитов; Экспертное УЗИ (18–21 нед) — детальная анатомия плода
dev2,1289,2026 Генетика. НИПТ при скрининге первого триместра,"Клинический сценарий по медицинской генетике: пренатальная диагностика, хромосомный анализ, ПГТ, NGS. Основан на УМП Эвоген 2026.",Генетика,23,0,131,публичный,2026-06-15,"Женщина 35 лет, первобеременная, обратилась на консультацию после получения результатов комбинированного скрининга I триместра (10 нед 4 дня). Цель сценария — о",Лабораторные исследования; Инструментальные исследования,"Беременность 10–11 нед. Требуется НИПТ как уточняющий метод при пограничном риске по комбинированному скринингу; НИПТ (неинвазивное пренатальное тестирование) на трисомии 21, 18, 13; Свободный β-ХГЧ и PAPP-A (биохимия I триместра); Группа крови и резус-фактор, непрямой тест Кумбса"
dev2,1288,2026 Гепатология 312. Диспансеризация после лечения вирусных гепатитов B и C,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,130,публичный,2026-06-15,Два клинических случая — разбор тактики диспансерного наблюдения после успешного лечения: (1) пациент после достижения УВО12 при ХВГС с фиброзом F3; (2) пациент,Лабораторные исследования; Инструментальные исследования,Случай А: контроль УВО12 — наиболее ожидаемый следующий шаг; РНК ВГС (ПЦР) через 12 нед после конца лечения (УВО12) — случай А; HBV DNA и АЛТ — случай B (мониторинг на ЭТВ); АФП — скрининг ГЦК (оба случая с фиброзом F3 / на терапии ВГВ)
dev2,1287,2026 Гепатология 311. Выбор противовирусной терапии гепатита B первой линии,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,130,публичный,2026-06-15,"Женщина 44 лет с ХВГВ, HBeAg-отрицательная, иммуноактивная фаза, HBV DNA 58 000 МЕ/мл, АЛТ 2,5× N, F2 по эластографии. Функция почек и МПКТ в норме. Цель — выбр",Лабораторные исследования; Инструментальные исследования,"ХВГВ, HBeAg-отрицательный, иммуноактивная фаза — показана ПВТ; HBV DNA, HBeAg/anti-HBe — уточнение фазы; СКФ, фосфор, кальций — перед назначением ТДФ/ТАФ; АЛТ, АСТ, билирубин, МНО, альбумин"
dev2,1286,2026 Гепатология 310. Серологические маркёры гепатита B: интерпретация результатов,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,130,публичный,2026-06-15,"Мужчина 35 лет, при профилактическом обследовании получен ряд серологических маркёров ВГВ. Цель ремедиационного сценария — научиться правильно интерпретировать ",Лабораторные исследования; Инструментальные исследования,"Хроническая ВГВ-инфекция (HBsAg >6 мес); HBeAg и anti-HBe — определение фазы инфекции; HBV DNA (количественно) — активность репликации; АЛТ, АСТ — активность воспаления"
dev2,1285,2026 Гепатология 309. Лечение хронического гепатита C: выбор схемы ПППД,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,130,публичный,2026-06-15,"Мужчина 41 год, ХВГС генотип 1а подтверждён, фиброз F1 по эластографии, без цирроза, без коинфекций. Функция почек нормальная. Направлен гепатологом для назначе",Лабораторные исследования; Инструментальные исследования,"ХВГС, генотип 1а, фиброз F1, показано лечение ПППД; Функция печени: АЛТ, АСТ, билирубин, альбумин, МНО; HBsAg (исключить ВГВ перед назначением ПППД); Функция почек (СКФ) для выбора схемы"
dev2,1284,2026 Гепатология 308. Серологическая диагностика гепатита C: базовый сценарий,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,130,публичный,2026-06-15,Женщина 32 лет обратилась на плановый медосмотр. В крови обнаружены anti-HCV. Жалоб нет. Цель — разобрать алгоритм серологической диагностики ХВГС: какие маркёр,Лабораторные исследования; Инструментальные исследования,"Подозрение на ХВГС (anti-HCV положительные, необходима РНК ВГС); РНК ВГС (ПЦР, количественно) — обязательный следующий шаг; Генотип ВГС — только при подтверждённой РНК; АЛТ, АСТ — оценка активности воспаления"
dev2,1283,2026 Гепатология 307. Цирроз и гепатоцеллюлярная карцинома: скрининг и тактика,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Прочее,23,23,130,публичный,2026-06-15,"Мужчина 59 лет с подтверждённым циррозом печени в исходе ХВГВ (HBsAg+, HBV DNA подавлена на ЭТВ) наблюдается в гепатологическом центре. При очередном УЗИ-скрини",Лабораторные исследования; Инструментальные исследования,"Гепатоцеллюлярная карцинома (ГЦК) на фоне цирроза ВГВ; АФП (альфа-фетопротеин) — количественно; АЛТ, АСТ, ЩФ, ГГТП, билирубин, альбумин, МНО; HBV DNA (контроль вирусологического ответа на ЭТВ)"
dev2,1282,2026 Гепатология 306. Хронический вирусный гепатит B при хронической болезни почек,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,130,публичный,2026-06-15,"Мужчина 65 лет с хронической болезнью почек С3б (СКФ 32 мл/мин/1,73 м²) наблюдается у нефролога. При плановом обследовании выявлены HBsAg и повышение АЛТ. Цель ",Лабораторные исследования; Инструментальные исследования,"ХВГВ, HBeAg-отрицательный, иммуноактивная фаза, ХБП С3б; HBeAg, anti-HBe, HBV DNA (количественно); Биохимия печени: АЛТ, АСТ, билирубин, альбумин, МНО; Функция почек: СКФ, креатинин, мочевина, фосфор, кальций"
dev2,1281,2026 Гепатология 305. Хронический вирусный гепатит B: иммуноактивная фаза HBeAg-положительная,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,130,публичный,2026-06-15,Мужчина 28 лет обратился к гастроэнтерологу с жалобами на слабость и дискомфорт в правом подреберье. При обследовании выявлен HBsAg. Цель — определить фазу хрон,Лабораторные исследования; Инструментальные исследования,"Хронический вирусный гепатит B, иммуноактивная фаза (HBeAg+); HBeAg и anti-HBe; HBV DNA (количественно); АЛТ, АСТ, ГГТ, ЩФ, билирубин, альбумин, МНО"
dev2,1280,2026 Гепатология 304. Хронический вирусный гепатит C с декомпенсированным циррозом,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,130,публичный,2026-06-15,"Мужчина 52 лет поступает в гастроэнтерологическое отделение с нарастающим асцитом. В анамнезе ХВГС, известный 8 лет. Ранее за лечением не обращался. Цель — оцен",Лабораторные исследования; Инструментальные исследования,"Цирроз печени Child-Pugh C в исходе ХВГС с декомпенсацией (асцит, желтуха, ПЭ); РНК ВГС (количественно), генотип; Билирубин общий и прямой, МНО, альбумин, креатинин; Расчёт MELD-Na и Child-Pugh"
dev2,1279,2026 Гепатология 303. Хронический вирусный гепатит C с ВИЧ-коинфекцией,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,0,130,публичный,2026-06-15,"Женщина 38 лет направлена к инфекционисту из центра СПИД. Наблюдается по поводу ВИЧ-инфекции (стадия 3, CD4 410 кл/мкл, вирусная нагрузка ВИЧ неопределяема на А",Лабораторные исследования; Инструментальные исследования,"Хронический вирусный гепатит C в сочетании с ВИЧ-инфекцией; РНК ВГС (количественно) и генотип вируса; АЛТ, АСТ, ГГТП, ЩФ, билирубин, альбумин, МНО; CD4-лимфоциты и вирусная нагрузка ВИЧ (актуальные)"
dev2,1277,2026 Гепатология 302. Хронический вирусный гепатит B,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,23,23,129,публичный,2026-06-15,Мужчина 40 лет обратился к инфекционисту в связи с выявленным более 6 месяцев назад HBsAg и повышением АЛТ при диспансеризации. Цель сценария — установить фазу ,Лабораторные исследования; Инструментальные исследования,"Хронический вирусный гепатит B; HBsAg, HBeAg, anti-HBe, anti-HBc (фаза инфекции); ДНК ВГB (HBV DNA, ПЦР количественно); АЛТ, АСТ, билирубин, альбумин, ПТИ; anti-HDV и anti-HCV (коинфекции)"
dev2,1276,2026 Гепатология 301. Хронический вирусный гепатит C,"Клинический сценарий по вирусному гепатиту (диагностика, лечение, диспансеризация).",Гепатиты,22,0,129,публичный,2026-06-15,"Мужчина 45 лет направлен к инфекционисту после того, как при плановом обследовании перед плановой операцией были выявлены антитела к вирусу гепатита C. Цель сце",Лабораторные исследования; Инструментальные исследования,"Хронический вирусный гепатит C; Антитела к ВГС (anti-HCV IgG) с подтверждением; РНК ВГС (ПЦР, количественно) и генотипирование вируса; Биохимия: АЛТ, АСТ, билирубин, ЩФ, альбумин, креатинин"
dev2,1275,2026 Задание 70 Copy,2026 Липиды 8,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,Пациент Мужчина 48 лет обратился на амбулаторный приём к кардиологу по поводу профилактического осмотра.,Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Атерогенная дислипидемия с низким ХС ЛВП и умеренно повышенными ТГ.; Липидный профиль (ОХС, ХС ЛНП, ХС ЛВП, ТГ, ХС неЛВП).; Глюкоза натощак, гликированный гемоглобин (HbA1c).; Креатинин, АЛТ, АСТ."
dev2,1274,2026 Задание 69 Copy,2026 Липиды 7,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Мужчина 38 лет, вегетарианец последние 6 лет, обратился к терапевту на профилактический осмотр. Активных жалоб не предъявляет.",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,Гипертриглицеридемия.; Липидный профиль.; Глюкоза крови и гликированный гемоглобин (HbA1c).; Тиреотропный гормон (ТТГ).
dev2,1273,2026 Задание 68 Copy,2026 Липиды 6,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Мужчина 25 лет, профессионально занимается бегом (лёгкая атлетика), обратился к врачу после планового медосмотра по месту работы. При скрининге обнаруже",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Семейная гиперхолестеринемия.; Полигенная гиперхолестеринемия.; Липидный профиль (общий холестерин, ХС ЛНП, ХС ЛВП, триглицериды).; Глюкоза крови."
dev2,1272,2026 Задание 67 Copy,2026 ХСН 6,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Пациент, мужчина 65 лет, с диагнозом хронической сердечной недостаточности со сниженной фракцией выброса (ХСНнФВ) обратился на амбулаторный приём к кард",Выберите необходимые лабораторные исследования; Выберите необходимые инструментальные исследования,"Хроническая сердечная недостаточность с желудочковыми нарушениями ритма.; Общий анализ крови, биохимический анализ крови (креатинин, калий, натрий).; Определение уровня натрийуретических пептидов (NT-proBNP).; ЭКГ в 12 отведениях."
dev2,1271,2026 Задание 66 Copy,2026 ХСН 5,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Пациент: Мужчина, 68 лет. Плановый амбулаторный прием у врача-кардиолога в поликлинике для диспансерного наблюдения и коррекции терапии по поводу ХСН.",Назначение лабораторных исследований; Назначение инструментальных исследований,"Гипертоническая болезнь I стадии. Артериальная гипертензия 1 степени. Риск 2 (умеренный).; Исследование уровня NT-proBNP в крови.; Общий и биохимический анализ крови (креатинин с рСКФ, калий, натрий).; Липидограмма, гликированный гемоглобин."
dev2,1270,2026 Задание 65 Copy,2026 ХСН 4,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Пациент: Мужчина, 65 лет. Плановый амбулаторный прием у врача-кардиолога для оценки состояния и коррекции терапии по поводу ХСН.",Назначение лабораторных исследований; Выберите необходимые инструментальные исследования на первичном этапе,"ИБС: Постинфарктный кардиосклероз. Хроническая сердечная недостаточность со сниженной фракцией выброса (ХСНнФВ), стадия 1, ФК II.; Исследование уровня NT-proBNP в крови.; Общий и биохимический анализ крови (креатинин с рСКФ, калий, натрий).; Липидограмма, гликированный гемоглобин."
dev2,1269,2026 Задание 64 Copy,2026 ХСН 3,Кардио-задания 2026,27,27,127,"копия, публичный",2026-06-11,"Пациент Пациент: Мужчина, 80 лет. Госпитализирован бригадой скорой медицинской помощи из-за внезапного начала учащенных сердцебиений, сопровождавшихся одышкой.",Назначение лабораторных исследований; Назначение инструментальных исследований,"Фибрилляция предсердий с высокой частотой желудочковых сокращений, осложненная острой декомпенсацией сердечной недостаточности (отек легких).; Исследование уровня натрийуретического пептида (BNP или NT-proBNP).; Исследование уровня тропонина I или T в крови.; Анализ крови биохимический (креатинин с рСКФ, калий, натрий)."
